timestamp,hero_slug,rank,player_name,score,matches,player_id,ranked_matches,ranked_wins,ranked_mvps,ranked_svps,ranked_kills,ranked_deaths,ranked_assists,ranked_damage_given,ranked_damage_received,ranked_heal,ranked_playtime,matchup_matches,matchup_wins
2025-02-03T19:24:39.843826,moon-knight,1,SJP,5315,43,836560430,43,0,13,10,1034,250,0,1153680,421567,0,8h 39m 4s,55,15
2025-02-03T19:24:39.843826,moon-knight,2,happy23,5191,34,1378438778,34,0,13,5,764,187,3,992381,281029,0,6h 59m 55s,48,15
2025-02-03T19:24:39.843826,moon-knight,3,bedtime5tory,5168,57,1988565808,57,0,10,15,1171,297,0,1596163,453832,0,10h 57m 49s,61,23
2025-02-03T19:24:39.843826,moon-knight,4,GuardianDwn252,5166,40,1838367060,40,0,6,13,873,407,0,1052553,458667,0,8h 56m 41s,19,9
2025-02-03T19:24:39.843826,moon-knight,5,doomedd,5141,47,878155937,47,0,15,5,1180,297,0,1351781,474493,0,9h 26m 29s,66,21
2025-02-03T19:24:39.843826,moon-knight,6,ChoiceIsMe,5125,140,105262997,140,0,13,21,3170,965,0,2824129,970636,0,27h 42m 29s,45,16
2025-02-03T19:24:39.843826,moon-knight,7,Øaths,5122,38,873534799,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,8,Huntery,5104,39,1792387637,39,0,1,4,688,233,3,815197,311621,0,7h 32m 42s,71,23
2025-02-03T19:24:39.843826,moon-knight,9,Bready_,5101,44,575999283,44,0,14,5,965,279,0,1027613,312486,0,7h 20m 20s,35,11
2025-02-03T19:24:39.843826,moon-knight,10,Withmere,5101,31,1767233505,31,0,4,5,585,195,0,634919,206574,0,5h 45m 37s,63,27
2025-02-03T19:24:39.843826,moon-knight,11,Lopxz,5100,39,844755560,39,0,6,7,800,218,2,827530,278149,0,7h 42m 1s,55,20
2025-02-03T19:24:39.843826,moon-knight,12,oryxᵃᵉ,5097,33,36516536,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,13,Daes,5093,51,1158077814,51,0,10,7,1305,332,0,1286769,474398,0,10h 31m 16s,45,14
2025-02-03T19:24:39.843826,moon-knight,14,Knuten,5091,83,1626846043,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,15,Wiiz,5085,34,1046837433,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,16,SOLANAGOD,5037,36,1585933425,36,0,4,4,666,198,6,880851,316404,0,7h 7m 21s,43,13
2025-02-03T19:24:39.843826,moon-knight,17,StickEh,5036,78,853386313,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,18,happy2,5032,36,106197472,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,19,.sorceN.,5030,31,84186114,31,0,15,8,845,186,0,708736,229464,0,4h 55m 52s,20,6
2025-02-03T19:24:39.843826,moon-knight,20,Hqrdest,5027,54,544745888,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,21,zombie12thfan,5022,161,2106030823,163,0,36,26,3786,1018,1,4082690,1267677,0,31h 49m 40s,60,22
2025-02-03T19:24:39.843826,moon-knight,22,canyy,5021,50,631310208,50,0,8,4,911,399,3,1101492,467964,0,9h 22m 40s,33,10
2025-02-03T19:24:39.843826,moon-knight,23,m4rch,5012,35,1622743987,35,0,8,1,771,236,1,1033175,418446,0,7h 50m 11s,75,26
2025-02-03T19:24:39.843826,moon-knight,24,Prinçé,5011,50,783409252,50,0,6,13,1111,243,0,1301088,375619,0,10h 32m 3s,85,39
2025-02-03T19:24:39.843826,moon-knight,25,Snumayushi,5010,34,1076266946,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,26,G00,5009,72,225309136,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,27,NeighborChad,5002,52,259396308,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,28,cyft,5002,43,842978645,43,0,6,4,776,247,0,895090,357591,0,8h 53m 6s,56,22
2025-02-03T19:24:39.843826,moon-knight,29,Unsaltedsalt,5000,38,1773919705,38,0,3,7,688,221,1,983726,346506,0,8h 53m 27s,61,25
2025-02-03T19:24:39.843826,moon-knight,30,Hydrogen_Bomb5,4992,36,1889296224,37,0,5,1,704,212,2,753130,298755,0,6h 46m 42s,41,15
2025-02-03T19:24:39.843826,moon-knight,31,Luthern,4990,77,815372932,78,0,11,13,1555,533,1,1589196,622981,0,13h 59m 12s,44,17
2025-02-03T19:24:39.843826,moon-knight,32,Gilbert Noodle,4989,59,1781451632,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,33,xxOWHydronOWxx,4985,32,1464654254,32,0,3,5,616,206,1,725663,218275,0,6h 25m 14s,37,15
2025-02-03T19:24:39.843826,moon-knight,34,Fable,4985,246,391143829,250,0,48,25,5869,1778,0,4744049,1986570,0,46h 0m 52s,83,32
2025-02-03T19:24:39.843826,moon-knight,35,PpYuLh6,4977,58,396233580,60,0,5,5,1189,421,0,1122477,482421,0,11h 15m 30s,91,31
2025-02-03T19:24:39.843826,moon-knight,36,moritheclimber,4977,32,2061239882,32,0,4,5,798,187,0,762717,279181,0,7h 16m 4s,34,9
2025-02-03T19:24:39.843826,moon-knight,37,yorifps,4973,36,178327016,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,38,DUCKL3T,4969,31,869549517,31,0,7,0,591,154,2,730661,242577,0,6h 28m 4s,63,24
2025-02-03T19:24:39.843826,moon-knight,39,Teleopsia,4967,46,1186707363,46,0,7,10,1045,337,4,1214611,514980,0,9h 35m 50s,47,17
2025-02-03T19:24:39.843826,moon-knight,40,LewNotSerious,4966,65,871116073,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,41,King Chilled,4960,40,68792806,40,0,5,7,674,232,0,784291,285942,0,8h 28m 19s,31,12
2025-02-03T19:24:39.843826,moon-knight,42,geekymembr,4959,30,966241214,30,0,10,1,637,189,2,847867,284753,0,6h 30m 29s,40,13
2025-02-03T19:24:39.843826,moon-knight,43,PLAYER 746,4950,37,906957716,0,0,0,0,0,0,0,0,0,0,0s,0,0
2025-02-03T19:24:39.843826,moon-knight,44,SantaCIaws,4949,42,1624344498,42,0,7,7,836,279,0,1127860,464150,0,10h 28m 41s,66,31
2025-02-03T19:24:39.843826,moon-knight,45,Ezire,4949,100,1480990728,100,0,19,11,2041,527,0,1874184,651053,0,16h 11m 38s,29,9
